begintime,sk_object,duration,integrity,M8051C28,M8051C29,M8051C189,M8051C190,M8051C30,M8051C57,M8051C58,M8051C68,M8051C69,M8051C80,M8051C2,M8051C19,M8051C0,M8051C1,M8051C3,M8051C4,M8051C5,M8051C6,M8051C7,M8051C8,M8051C9,M8051C10,M8051C11,M8051C12,M8051C13,M8051C14,M8051C15,M8051C16,M8051C17,M8051C18,M8051C20,M8051C21,M8051C22,M8051C23,M8051C24,M8051C25,M8051C26,M8051C27,M8051C31,M8051C32,M8051C33,M8051C34,M8051C35,M8051C36,M8051C37,M8051C38,M8051C70,M8051C39,M8051C40,M8051C41,M8051C42,M8051C43,M8051C44,M8051C45,M8051C46,M8051C47,M8051C48,M8051C49,M8051C50,M8051C51,M8051C52,M8051C53,M8051C54,M8051C55,M8051C56,M8051C59,M8051C60,M8051C61,M8051C62,M8051C63,M8051C64,M8051C65,M8051C66,M8051C67,M8051C71,M8051C72,M8051C73,M8051C74,M8051C75,M8051C76,M8051C77,M8051C78,M8051C79,M8051C81,M8051C82,M8051C83,M8051C84,M8051C85,M8051C86,M8051C87,M8051C88,M8051C89,M8051C90,M8051C91,M8051C92,M8051C93,M8051C94,M8051C95,M8051C96,M8051C97,M8051C98,M8051C99,M8051C100,M8051C101,M8051C102,M8051C103,M8051C104,M8051C105,M8051C106,M8051C107,M8051C108,M8051C109,M8051C110,M8051C111,M8051C112,M8051C113,M8051C114,M8051C115,M8051C116,M8051C117,M8051C118,M8051C119,M8051C120,M8051C121,M8051C130,M8051C122,M8051C123,M8051C124,M8051C125,M8051C126,M8051C127,M8051C128,M8051C129,M8051C131,M8051C132,M8051C133,M8051C134,M8051C135,M8051C136,M8051C137,M8051C138,M8051C139,M8051C140,M8051C141,M8051C142,M8051C143,M8051C144,M8051C145,M8051C146,M8051C147,M8051C148,M8051C149,M8051C150,M8051C151,M8051C152,M8051C153,M8051C154,M8051C155,M8051C156,M8051C157,M8051C158,M8051C159,M8051C160,M8051C161,M8051C162,M8051C188,M8051C163,M8051C164,M8051C165,M8051C166,M8051C167,M8051C168,M8051C169,M8051C171,M8051C172,M8051C176,M8051C177,M8051C178,M8051C179,M8051C180,M8051C181,M8051C182,M8051C183,M8051C184,M8051C185,M8051C186,M8051C187,M8051C191,M8051C192,M8051C193,M8051C194,M8051C195,M8051C196,M8051C197,M8051C198,M8051C199,M8051C200,M8051C212,M8051C213,M8051C214,M8051C215
2024-03-07,2979.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,99.0,10.0,17.0,0.0,3038.0,300.0,2982.0,300.0,10.0,9.0,0.0,7.0,99.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,16.0,2.0,13.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,300.0,,0.0,105.0,28979.0,299993.0,57199.0,299990.0,19090.0,300000.0,27920.0,300000.0,108.0,4.0,105.0,3.0,0.0,0.0,0.0,0.0,108.0,108.0,0.0,0.0,0.0,,160.0,158.0,6.0,157.0,0.0,234.0,9.0,0.0,0.0,0.0,3.0,871.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-13,2952.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,23.0,39.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,76.0,24.0,55.0,0.0,19717.0,834.0,18999.0,834.0,22.0,22.0,4.0,16.0,76.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,39.0,7.0,28.0,4.0,0.0,3.0,3.0,1.0,8.0,7.0,8.0,2.0,0.0,0.0,0.0,833.0,,0.0,124.0,427783.0,833060.0,903861.0,833050.0,163770.0,833000.0,289334.0,833120.0,160.0,7.0,124.0,6.0,0.0,0.0,0.0,0.0,160.0,34.0,0.0,0.0,0.0,,343.0,347.0,96.0,345.0,0.0,410.0,33.0,0.0,0.0,0.0,8.0,2055.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-31,2949.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,94.0,124.0,10.0,0.0,123.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,3.0,4.0,4.0,109.0,39.0,0.0,0.0,0.0,32.0,15.0,29.0,0.0,16.0,0.0,0.0,0.0,68.0,0.0,11.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,92.0,0.0,19.0,2.0,0.0,10.0,0.0,7.0,7.0,0.0,360.0,94.0,125.0,0.0,78493.0,831.0,77799.0,831.0,93.0,92.0,14.0,60.0,360.0,5.0,25.0,12.0,21.0,2.0,0.0,0.0,123.0,22.0,86.0,17.0,0.0,8.0,7.0,10.0,36.0,20.0,30.0,3.0,0.0,0.0,0.0,831.0,,0.0,1006.0,8356873.0,830997.0,7593289.0,830995.0,2029988.0,831000.0,1835279.0,830880.0,914.0,33.0,1006.0,28.0,0.0,0.0,0.0,0.0,914.0,942.0,0.0,0.0,0.0,,2236.0,2119.0,1037.0,2080.0,0.0,4169.0,66.0,0.0,0.0,0.0,29.0,7519.0,103.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,124.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,38.0,3.0,129.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-16,2959.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,321.0,300.0,318.0,300.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,,0.0,100.0,439.0,299996.0,2244.0,299999.0,370.0,300000.0,493.0,300000.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,104.0,2.0,0.0,0.0,0.0,1.0,108.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-07,2969.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,50.0,5.0,11.0,0.0,1677.0,348.0,1646.0,348.0,4.0,4.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,3.0,5.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,300.0,,0.0,105.0,15119.0,299997.0,7574.0,299993.0,5886.0,300000.0,6500.0,300000.0,101.0,3.0,105.0,3.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,,96.0,0.0,71.0,0.0,0.0,131.0,5.0,0.0,0.0,0.0,0.0,489.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-22,2967.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,16.0,25.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,46.0,16.0,25.0,0.0,10387.0,652.0,10308.0,652.0,16.0,16.0,3.0,10.0,46.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,25.0,5.0,18.0,3.0,0.0,3.0,2.0,2.0,9.0,6.0,8.0,0.0,0.0,0.0,0.0,633.0,,0.0,132.0,626193.0,633084.0,625475.0,633076.0,373996.0,633000.0,426812.0,633120.0,146.0,7.0,132.0,6.0,0.0,0.0,0.0,0.0,146.0,133.0,0.0,0.0,0.0,,415.0,573.0,105.0,375.0,0.0,401.0,12.0,0.0,0.0,0.0,10.0,1254.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,8.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,198.0,5.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-22,2978.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,3618.0,834.0,3571.0,834.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,833.0,,0.0,115.0,404411.0,833060.0,202244.0,833050.0,145983.0,833000.0,202323.0,833120.0,110.0,4.0,115.0,4.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,,0.0,262.0,0.0,0.0,0.0,233.0,7.0,0.0,0.0,0.0,6.0,440.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-22,2957.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,81.0,78.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,31.0,15.0,23.0,0.0,9922.0,652.0,9738.0,652.0,14.0,13.0,4.0,7.0,31.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,21.0,9.0,12.0,2.0,0.0,5.0,2.0,2.0,8.0,5.0,7.0,3.0,0.0,0.0,0.0,633.0,,0.0,142.0,430768.0,633005.0,339994.0,632998.0,166100.0,633000.0,221096.0,632960.0,135.0,7.0,142.0,6.0,0.0,0.0,0.0,0.0,135.0,39.0,0.0,0.0,0.0,,370.0,573.0,94.0,198.0,0.0,412.0,11.0,0.0,0.0,0.0,10.0,1368.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,375.0,7.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-22,2955.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,83.0,106.0,7.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,5.0,6.0,5.0,65.0,2.0,0.0,0.0,0.0,26.0,12.0,22.0,0.0,11.0,0.0,0.0,1.0,61.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,82.0,0.0,15.0,1.0,0.0,5.0,0.0,12.0,9.0,0.0,496.0,84.0,107.0,0.0,54933.0,652.0,54418.0,652.0,82.0,80.0,12.0,53.0,496.0,3.0,22.0,13.0,18.0,0.0,0.0,0.0,104.0,18.0,68.0,12.0,0.0,12.0,8.0,6.0,30.0,20.0,24.0,1.0,0.0,0.0,0.0,633.0,,0.0,277.0,1595459.0,633005.0,2460269.0,632998.0,695000.0,633000.0,1065317.0,632960.0,400.0,19.0,277.0,12.0,0.0,0.0,0.0,0.0,400.0,419.0,0.0,0.0,0.0,,1825.0,1511.0,615.0,1493.0,0.0,1966.0,37.0,0.0,0.0,0.0,22.0,7089.0,96.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,2.0,19.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,9.0,4.0,0.0,18.0,2.0,112.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-22,2941.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,277.0,834.0,275.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,833.0,,0.0,100.0,47484.0,833130.0,4222.0,833110.0,40465.0,833000.0,9414.0,833120.0,100.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,10.0,234.0,0.0,0.0,0.0,112.0,3.0,0.0,0.0,0.0,6.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-25,2972.0,7.0,0.4861111111111111,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,320.0,360.0,310.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,360.0,,0.0,100.0,2374.0,359991.0,3945.0,359996.0,883.0,360000.0,6475.0,360000.0,100.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,,70.0,344.0,22.0,22.0,0.0,107.0,3.0,0.0,0.0,0.0,6.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-31,2967.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,36.0,47.0,4.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,99.0,41.0,0.0,0.0,0.0,16.0,9.0,13.0,0.0,9.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,35.0,0.0,6.0,0.0,0.0,5.0,0.0,7.0,2.0,0.0,47.0,37.0,49.0,0.0,30365.0,831.0,30090.0,831.0,36.0,36.0,5.0,25.0,47.0,3.0,10.0,7.0,9.0,0.0,0.0,0.0,47.0,9.0,32.0,8.0,0.0,4.0,2.0,7.0,15.0,13.0,14.0,2.0,0.0,0.0,0.0,831.0,,0.0,323.0,2643459.0,830963.0,2601118.0,830971.0,1234983.0,831000.0,1179985.0,831040.0,325.0,16.0,323.0,13.0,0.0,0.0,0.0,0.0,325.0,406.0,0.0,0.0,0.0,,994.0,1206.0,542.0,796.0,0.0,1597.0,32.0,0.0,0.0,0.0,18.0,2965.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,410.0,8.0,56.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-22,2946.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,11.0,21.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,42.0,11.0,21.0,0.0,6976.0,652.0,6936.0,652.0,11.0,11.0,4.0,4.0,42.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,21.0,8.0,12.0,5.0,0.0,2.0,1.0,3.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,633.0,,0.0,108.0,92568.0,633075.0,150361.0,633085.0,40011.0,633000.0,123248.0,633120.0,111.0,5.0,108.0,4.0,0.0,0.0,0.0,0.0,111.0,1.0,0.0,0.0,0.0,,162.0,1511.0,49.0,18.0,0.0,292.0,10.0,0.0,0.0,0.0,22.0,1071.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,22.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-23,2946.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,20.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,9.0,21.0,0.0,1130.0,119.0,1114.0,119.0,9.0,9.0,2.0,5.0,20.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,21.0,3.0,14.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,103.0,,0.0,151.0,119166.0,102897.0,84574.0,102903.0,60410.0,103000.0,40746.0,102880.0,165.0,8.0,151.0,6.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,,110.0,1543.0,20.0,0.0,0.0,398.0,13.0,0.0,0.0,0.0,22.0,973.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1543.0,22.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-03-23,2967.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,10.0,19.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,42.0,10.0,19.0,0.0,1173.0,119.0,1142.0,119.0,9.0,9.0,0.0,5.0,42.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,11.0,4.0,0.0,4.0,1.0,2.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,103.0,,0.0,119.0,49133.0,102853.0,47956.0,102866.0,31386.0,102000.0,27304.0,102880.0,127.0,5.0,119.0,5.0,0.0,0.0,0.0,0.0,127.0,67.0,0.0,0.0,0.0,,134.0,277.0,97.0,138.0,0.0,366.0,10.0,0.0,0.0,0.0,8.0,886.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,139.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
